CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,DistrictID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,IncidentFromDate,IncidentToDate,latitude,longitude,BriefFacts
7553,100020006202408389,202408389,2024-02-14,6,2,1,3,8,3,2024-02-14 22:19:22,2024-02-14 22:19:22,12.331572,76.661263,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
7554,100010001202600682,202600682,2026-01-14,1,1,1,4,9,1,2026-01-14 10:08:52,2026-01-14 10:08:52,12.836224,77.511784,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
7555,100020005202507724,202507724,2025-07-21,5,2,1,3,8,2,2025-07-21 20:35:22,2025-07-21 20:35:22,12.174619,76.565013,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
7556,100070034202600789,202600789,2026-01-26,34,7,2,6,13,2,2026-01-26 19:39:47,2026-01-26 19:39:47,15.284798,77.03898,Rioting reported near Ballari PS-5 jurisdiction.
7557,100010001202403011,202403011,2024-03-11,1,1,1,4,9,2,2024-03-11 14:44:11,2024-03-11 14:44:11,12.833185,77.50936,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
7558,100070033202413071,202413071,2024-05-31,33,7,1,3,8,1,2024-05-31 00:02:35,2024-05-31 00:02:35,15.064174,76.825644,Dowry Harassment reported near Ballari PS-4 jurisdiction.
7559,100020005202408917,202408917,2024-10-22,5,2,1,3,8,1,2024-10-22 22:56:25,2024-10-22 22:56:25,12.166875,76.575501,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
7560,100070031202409036,202409036,2024-01-24,31,7,2,6,13,1,2024-01-24 20:43:15,2024-01-24 20:43:15,15.206838,76.831938,Rioting reported near Ballari PS-2 jurisdiction.
7561,100060027202401539,202401539,2024-05-04,27,6,2,5,11,1,2024-05-04 23:00:43,2024-05-04 23:00:43,17.359029,76.764723,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
7562,100040017202516705,202516705,2025-08-11,17,4,2,4,9,2,2025-08-11 19:13:50,2025-08-11 19:13:50,15.845735,74.608783,Online Financial Fraud reported near Belagavi PS-3 jurisdiction.
7563,100090045202613160,202613160,2026-01-04,45,9,2,6,14,3,2026-01-04 22:04:37,2026-01-04 22:04:37,13.880035,75.71943,Public Nuisance reported near Shivamogga PS-5 jurisdiction.
7564,100010004202613379,202613379,2026-06-15,4,1,1,1,1,1,2026-06-15 23:15:42,2026-06-15 23:15:42,12.84673,77.563084,Murder reported near Bengaluru PS-4 jurisdiction.
7565,100010004202407770,202407770,2024-01-22,4,1,2,4,9,1,2024-01-22 14:57:20,2024-01-22 14:57:20,12.843061,77.568439,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
7566,100030012202617494,202617494,2026-02-28,12,3,1,1,2,1,2026-02-28 10:27:29,2026-02-28 10:27:29,13.043325,74.805518,Grievous Hurt reported near Mangaluru PS-4 jurisdiction.
7567,100010001202504362,202504362,2025-08-31,1,1,1,2,6,3,2025-08-31 19:22:50,2025-08-31 19:22:50,12.818729,77.530299,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
7568,100010003202615503,202615503,2026-03-19,3,1,2,5,11,2,2026-03-19 04:59:27,2026-03-19 04:59:27,13.044029,77.704956,Drug Peddling reported near Bengaluru PS-3 jurisdiction.
7569,100010001202603682,202603682,2026-04-22,1,1,1,2,6,3,2026-04-22 18:57:21,2026-04-22 18:57:21,12.813961,77.536303,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
7570,100100050202412957,202412957,2024-11-11,50,10,2,6,13,1,2024-11-11 05:52:04,2024-11-11 05:52:04,14.350748,75.918979,Rioting reported near Davanagere PS-5 jurisdiction.
7571,100010001202604529,202604529,2026-01-06,1,1,1,4,9,1,2026-01-06 11:11:54,2026-01-06 11:11:54,12.836839,77.543906,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
7572,100010003202517627,202517627,2025-04-11,3,1,2,6,13,2,2025-04-11 12:41:00,2025-04-11 12:41:00,13.03241,77.715305,Rioting reported near Bengaluru PS-3 jurisdiction.
7573,100020005202417897,202417897,2024-07-01,5,2,1,2,4,1,2024-07-01 10:25:06,2024-07-01 10:25:06,12.188046,76.575763,House Burglary reported near Mysuru PS-1 jurisdiction.
7574,100070030202417440,202417440,2024-02-06,30,7,2,6,14,1,2024-02-06 06:08:09,2024-02-06 06:08:09,15.195969,77.018171,Public Nuisance reported near Ballari PS-1 jurisdiction.
7575,100030014202617516,202617516,2026-06-26,14,3,1,5,11,2,2026-06-26 21:22:10,2026-06-26 21:22:10,13.015894,74.870514,Drug Peddling reported near Mangaluru PS-6 jurisdiction.
7576,100070030202409029,202409029,2024-10-29,30,7,2,6,13,1,2024-10-29 17:13:05,2024-10-29 17:13:05,15.189027,77.009446,Rioting reported near Ballari PS-1 jurisdiction.
7577,100010002202405893,202405893,2024-09-18,2,1,2,2,6,2,2024-09-18 22:06:16,2024-09-18 22:06:16,12.904842,77.685023,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7578,100040018202411470,202411470,2024-08-20,18,4,1,1,2,1,2024-08-20 09:49:04,2024-08-20 09:49:04,15.869873,74.59024,Grievous Hurt reported near Belagavi PS-4 jurisdiction.
7579,100060024202407501,202407501,2024-11-03,24,6,1,5,11,4,2024-11-03 22:01:32,2024-11-03 22:01:32,17.274572,76.89522,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
7580,100020007202503862,202503862,2025-06-11,7,2,1,3,8,1,2025-06-11 19:26:39,2025-06-11 19:26:39,12.371119,76.689819,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
7581,100040017202510984,202510984,2025-03-01,17,4,1,1,2,4,2025-03-01 23:32:53,2025-03-01 23:32:53,15.872572,74.597821,Grievous Hurt reported near Belagavi PS-3 jurisdiction.
7582,100010002202407796,202407796,2024-12-15,2,1,2,4,9,2,2024-12-15 11:05:18,2024-12-15 11:05:18,12.883063,77.684852,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
7583,100050023202414082,202414082,2024-05-11,23,5,2,5,11,1,2024-05-11 14:14:50,2024-05-11 14:14:50,15.42077,75.101,Drug Peddling reported near Hubballi-Dharwad PS-5 jurisdiction.
7584,100060028202611479,202611479,2026-04-11,28,6,2,6,13,1,2026-04-11 00:40:39,2026-04-11 00:40:39,17.337973,76.784073,Rioting reported near Kalaburagi PS-5 jurisdiction.
7585,100060028202602578,202602578,2026-01-22,28,6,2,5,11,3,2026-01-22 21:13:20,2026-01-22 21:13:20,17.316763,76.752879,Drug Peddling reported near Kalaburagi PS-5 jurisdiction.
7586,100060029202506098,202506098,2025-01-18,29,6,1,5,11,2,2025-01-18 22:55:40,2025-01-18 22:55:40,17.473871,76.903989,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.
7587,100010002202501607,202501607,2025-12-20,2,1,1,2,6,2,2025-12-20 20:44:04,2025-12-20 20:44:04,12.891165,77.677594,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7588,100070030202400326,202400326,2024-05-13,30,7,1,6,13,2,2024-05-13 19:51:00,2024-05-13 19:51:00,15.196442,77.043084,Rioting reported near Ballari PS-1 jurisdiction.
7589,100010002202404561,202404561,2024-10-19,2,1,2,2,6,1,2024-10-19 22:14:42,2024-10-19 22:14:42,12.878442,77.680875,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7590,100060024202512461,202512461,2025-03-10,24,6,2,5,12,1,2025-03-10 18:15:41,2025-03-10 18:15:41,17.280523,76.887337,Drug Possession reported near Kalaburagi PS-1 jurisdiction.
7591,100010003202409890,202409890,2024-07-13,3,1,2,4,9,3,2024-07-13 15:26:28,2024-07-13 15:26:28,13.034193,77.692982,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
7592,100020005202516108,202516108,2025-02-25,5,2,2,6,14,2,2025-02-25 02:27:09,2025-02-25 02:27:09,12.178063,76.54634,Public Nuisance reported near Mysuru PS-1 jurisdiction.
7593,100020008202517741,202517741,2025-04-25,8,2,1,3,7,4,2025-04-25 21:18:35,2025-04-25 21:18:35,12.25793,76.615847,Assault on Woman reported near Mysuru PS-4 jurisdiction.
7594,100020006202505689,202505689,2025-11-01,6,2,1,3,8,3,2025-11-01 20:29:53,2025-11-01 20:29:53,12.308639,76.640005,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
7595,100010004202508833,202508833,2025-07-20,4,1,2,2,6,1,2025-07-20 23:08:40,2025-07-20 23:08:40,12.83969,77.583808,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
7596,100060025202612166,202612166,2026-06-01,25,6,1,2,4,1,2026-06-01 16:26:11,2026-06-01 16:26:11,17.377046,76.869705,House Burglary reported near Kalaburagi PS-2 jurisdiction.
7597,100100051202411745,202411745,2024-09-05,51,10,1,3,7,2,2024-09-05 13:14:56,2024-09-05 13:14:56,14.442533,76.058429,Assault on Woman reported near Davanagere PS-6 jurisdiction.
7598,100010003202509257,202509257,2025-03-21,3,1,1,4,9,3,2025-03-21 13:52:35,2025-03-21 13:52:35,13.02417,77.707594,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
7599,100010004202505200,202505200,2025-08-09,4,1,1,2,6,2,2025-08-09 23:44:12,2025-08-09 23:44:12,12.838393,77.589153,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
7600,100030012202606068,202606068,2026-02-06,12,3,1,2,5,4,2026-02-06 04:32:27,2026-02-06 04:32:27,13.063656,74.81761,Vehicle Theft reported near Mangaluru PS-4 jurisdiction.
7601,100020008202504516,202504516,2025-10-02,8,2,1,3,8,3,2025-10-02 22:53:41,2025-10-02 22:53:41,12.278396,76.623145,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
7602,100100051202511319,202511319,2025-08-29,51,10,2,2,5,1,2025-08-29 23:49:45,2025-08-29 23:49:45,14.454447,76.043985,Vehicle Theft reported near Davanagere PS-6 jurisdiction.
7603,100070030202401328,202401328,2024-08-21,30,7,2,6,13,1,2024-08-21 17:21:31,2024-08-21 17:21:31,15.212712,77.032558,Rioting reported near Ballari PS-1 jurisdiction.
7604,100030013202517755,202517755,2025-12-04,13,3,1,4,9,2,2025-12-04 02:02:23,2025-12-04 02:02:23,12.779379,74.743035,Online Financial Fraud reported near Mangaluru PS-5 jurisdiction.
7605,100090041202511490,202511490,2025-09-19,41,9,2,4,9,1,2025-09-19 03:37:25,2025-09-19 03:37:25,13.931268,75.444557,Online Financial Fraud reported near Shivamogga PS-1 jurisdiction.
7606,100010002202506543,202506543,2025-03-20,2,1,1,2,6,3,2025-03-20 22:54:22,2025-03-20 22:54:22,12.873985,77.672522,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7607,100010002202401160,202401160,2024-02-19,2,1,2,2,6,2,2024-02-19 21:59:33,2024-02-19 21:59:33,12.882749,77.67801,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7608,100060024202517417,202517417,2025-07-24,24,6,1,6,14,3,2025-07-24 12:59:48,2025-07-24 12:59:48,17.306232,76.902,Public Nuisance reported near Kalaburagi PS-1 jurisdiction.
7609,100020008202508868,202508868,2025-04-19,8,2,1,3,8,1,2025-04-19 20:33:03,2025-04-19 20:33:03,12.257424,76.624047,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
7610,100030010202609784,202609784,2026-03-18,10,3,2,2,5,1,2026-03-18 03:19:44,2026-03-18 03:19:44,13.01347,74.911914,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
7611,100060029202414133,202414133,2024-11-19,29,6,1,3,7,2,2024-11-19 08:30:21,2024-11-19 08:30:21,17.451143,76.883579,Assault on Woman reported near Kalaburagi PS-6 jurisdiction.
7612,100040017202516970,202516970,2025-08-25,17,4,2,2,4,2,2025-08-25 10:01:01,2025-08-25 10:01:01,15.872673,74.616184,House Burglary reported near Belagavi PS-3 jurisdiction.
7613,100050023202416454,202416454,2024-05-30,23,5,1,3,7,2,2024-05-30 02:57:55,2024-05-30 02:57:55,15.388772,75.091803,Assault on Woman reported near Hubballi-Dharwad PS-5 jurisdiction.
7614,100090042202517776,202517776,2025-04-19,42,9,1,2,6,1,2025-04-19 04:09:33,2025-04-19 04:09:33,13.789649,75.431826,Chain Snatching reported near Shivamogga PS-2 jurisdiction.
7615,100070031202514274,202514274,2025-08-25,31,7,1,6,14,1,2025-08-25 15:16:04,2025-08-25 15:16:04,15.211532,76.843838,Public Nuisance reported near Ballari PS-2 jurisdiction.
7616,100010003202415265,202415265,2024-11-20,3,1,1,1,1,2,2024-11-20 11:30:40,2024-11-20 11:30:40,13.014541,77.724481,Murder reported near Bengaluru PS-3 jurisdiction.
7617,100020005202413023,202413023,2024-07-02,5,2,1,6,14,1,2024-07-02 06:52:35,2024-07-02 06:52:35,12.186944,76.553376,Public Nuisance reported near Mysuru PS-1 jurisdiction.
7618,100100050202610551,202610551,2026-03-13,50,10,1,4,10,3,2026-03-13 13:01:45,2026-03-13 13:01:45,14.337564,75.915814,Phishing / Identity Theft reported near Davanagere PS-5 jurisdiction.
7619,100090042202515587,202515587,2025-01-16,42,9,1,5,11,1,2025-01-16 03:35:50,2025-01-16 03:35:50,13.807558,75.47075,Drug Peddling reported near Shivamogga PS-2 jurisdiction.
7620,100030011202401651,202401651,2024-05-03,11,3,2,2,5,1,2024-05-03 04:59:14,2024-05-03 04:59:14,12.856381,74.738605,Vehicle Theft reported near Mangaluru PS-3 jurisdiction.
7621,100030010202511273,202511273,2025-02-17,10,3,1,6,13,1,2025-02-17 14:51:04,2025-02-17 14:51:04,13.005595,74.919425,Rioting reported near Mangaluru PS-2 jurisdiction.
7622,100100050202416366,202416366,2024-04-08,50,10,2,5,12,3,2024-04-08 15:10:28,2024-04-08 15:10:28,14.338536,75.907248,Drug Possession reported near Davanagere PS-5 jurisdiction.
7623,100010002202502717,202502717,2025-11-10,2,1,1,2,6,1,2025-11-10 21:35:51,2025-11-10 21:35:51,12.877392,77.66238,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7624,100080038202616631,202616631,2026-05-09,38,8,1,1,1,1,2026-05-09 16:31:56,2026-05-09 16:31:56,13.405431,77.136449,Murder reported near Tumakuru PS-4 jurisdiction.
7625,100090041202410321,202410321,2024-09-25,41,9,1,1,3,2,2024-09-25 13:14:29,2024-09-25 13:14:29,13.92397,75.434098,Attempt to Murder reported near Shivamogga PS-1 jurisdiction.
7626,100050021202514534,202514534,2025-08-04,21,5,1,2,6,3,2025-08-04 20:33:15,2025-08-04 20:33:15,15.251011,75.051691,Chain Snatching reported near Hubballi-Dharwad PS-3 jurisdiction.
7627,100030009202615920,202615920,2026-03-20,9,3,1,6,14,1,2026-03-20 21:37:56,2026-03-20 21:37:56,12.990773,74.716716,Public Nuisance reported near Mangaluru PS-1 jurisdiction.
7628,100060025202513925,202513925,2025-10-02,25,6,2,6,13,1,2025-10-02 00:57:15,2025-10-02 00:57:15,17.383551,76.904824,Rioting reported near Kalaburagi PS-2 jurisdiction.
7629,100020007202406194,202406194,2024-01-26,7,2,1,3,8,2,2024-01-26 21:24:53,2024-01-26 21:24:53,12.347682,76.698788,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
7630,100060026202616183,202616183,2026-06-15,26,6,1,3,7,2,2026-06-15 05:21:00,2026-06-15 05:21:00,17.220651,76.868176,Assault on Woman reported near Kalaburagi PS-3 jurisdiction.
7631,100010004202605147,202605147,2026-03-23,4,1,2,2,6,1,2026-03-23 22:38:04,2026-03-23 22:38:04,12.855251,77.578215,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
7632,100010002202604509,202604509,2026-01-21,2,1,2,4,9,4,2026-01-21 14:56:00,2026-01-21 14:56:00,12.907601,77.673232,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
7633,100020008202401820,202401820,2024-08-28,8,2,1,3,8,4,2024-08-28 22:40:57,2024-08-28 22:40:57,12.256365,76.634714,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
7634,100020006202500226,202500226,2025-05-21,6,2,1,3,8,1,2025-05-21 22:17:10,2025-05-21 22:17:10,12.339065,76.653491,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
7635,100060029202403285,202403285,2024-03-22,29,6,2,5,11,2,2024-03-22 22:09:04,2024-03-22 22:09:04,17.44341,76.896654,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.
7636,100010004202610794,202610794,2026-03-25,4,1,1,5,11,4,2026-03-25 08:55:11,2026-03-25 08:55:11,12.829003,77.574104,Drug Peddling reported near Bengaluru PS-4 jurisdiction.
7637,100030013202406260,202406260,2024-01-05,13,3,1,2,5,3,2024-01-05 00:36:43,2024-01-05 00:36:43,12.804791,74.741536,Vehicle Theft reported near Mangaluru PS-5 jurisdiction.
7638,100010002202402582,202402582,2024-09-15,2,1,2,2,6,1,2024-09-15 22:37:48,2024-09-15 22:37:48,12.882448,77.656261,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7639,100010003202404296,202404296,2024-11-06,3,1,1,2,6,1,2024-11-06 23:42:14,2024-11-06 23:42:14,13.039595,77.720661,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
7640,100100051202414898,202414898,2024-10-16,51,10,2,2,4,1,2024-10-16 21:00:19,2024-10-16 21:00:19,14.435619,76.070389,House Burglary reported near Davanagere PS-6 jurisdiction.
7641,100090041202512717,202512717,2025-02-02,41,9,1,1,3,2,2025-02-02 12:17:27,2025-02-02 12:17:27,13.921008,75.44559,Attempt to Murder reported near Shivamogga PS-1 jurisdiction.
7642,100010003202502900,202502900,2025-02-13,3,1,1,4,9,1,2025-02-13 12:46:22,2025-02-13 12:46:22,13.024532,77.697395,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
7643,100010004202501086,202501086,2025-10-14,4,1,1,2,6,3,2025-10-14 22:13:54,2025-10-14 22:13:54,12.854467,77.561554,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
7644,100020008202410979,202410979,2024-02-04,8,2,1,2,6,1,2024-02-04 19:44:25,2024-02-04 19:44:25,12.291603,76.639353,Chain Snatching reported near Mysuru PS-4 jurisdiction.
7645,100010004202517366,202517366,2025-03-03,4,1,1,2,4,1,2025-03-03 10:19:31,2025-03-03 10:19:31,12.863301,77.55659,House Burglary reported near Bengaluru PS-4 jurisdiction.
7646,100020008202510407,202510407,2025-03-09,8,2,2,6,14,1,2025-03-09 12:20:32,2025-03-09 12:20:32,12.284052,76.618655,Public Nuisance reported near Mysuru PS-4 jurisdiction.
7647,100080039202413743,202413743,2024-02-25,39,8,1,5,11,1,2024-02-25 22:19:22,2024-02-25 22:19:22,13.42651,77.106189,Drug Peddling reported near Tumakuru PS-5 jurisdiction.
7648,100020006202411952,202411952,2024-09-14,6,2,1,1,1,2,2024-09-14 03:56:21,2024-09-14 03:56:21,12.335772,76.656265,Murder reported near Mysuru PS-2 jurisdiction.
7649,100030014202405368,202405368,2024-02-16,14,3,1,2,5,1,2024-02-16 03:33:24,2024-02-16 03:33:24,13.001522,74.86871,Vehicle Theft reported near Mangaluru PS-6 jurisdiction.
7650,100010004202400237,202400237,2024-10-13,4,1,1,2,6,3,2024-10-13 19:40:38,2024-10-13 19:40:38,12.853974,77.567,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
7651,100030014202500832,202500832,2025-11-19,14,3,2,2,5,1,2025-11-19 02:41:25,2025-11-19 02:41:25,13.00189,74.873742,Vehicle Theft reported near Mangaluru PS-6 jurisdiction.
7652,100050022202516231,202516231,2025-11-30,22,5,1,5,12,3,2025-11-30 23:53:43,2025-11-30 23:53:43,15.243717,75.042293,Drug Possession reported near Hubballi-Dharwad PS-4 jurisdiction.
7653,100010002202407220,202407220,2024-01-15,2,1,2,2,6,2,2024-01-15 20:45:25,2024-01-15 20:45:25,12.907979,77.65655,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7654,100030010202617095,202617095,2026-02-01,10,3,2,2,4,1,2026-02-01 11:38:22,2026-02-01 11:38:22,12.998282,74.908465,House Burglary reported near Mangaluru PS-2 jurisdiction.
7655,100010003202607749,202607749,2026-02-02,3,1,2,2,6,1,2026-02-02 23:24:29,2026-02-02 23:24:29,13.041453,77.731653,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
7656,100020006202402842,202402842,2024-03-05,6,2,1,3,8,1,2024-03-05 19:06:32,2024-03-05 19:06:32,12.337563,76.664465,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
7657,100020007202609381,202609381,2026-04-15,7,2,1,3,8,1,2026-04-15 21:24:48,2026-04-15 21:24:48,12.369304,76.692809,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
7658,100020006202612274,202612274,2026-04-05,6,2,1,3,7,1,2026-04-05 09:27:56,2026-04-05 09:27:56,12.306965,76.664795,Assault on Woman reported near Mysuru PS-2 jurisdiction.
7659,100080038202514897,202514897,2025-02-23,38,8,2,2,4,4,2025-02-23 08:19:08,2025-02-23 08:19:08,13.407813,77.122983,House Burglary reported near Tumakuru PS-4 jurisdiction.
7660,100010001202605398,202605398,2026-06-01,1,1,2,2,6,2,2026-06-01 19:42:44,2026-06-01 19:42:44,12.835311,77.544953,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
7661,100010002202408679,202408679,2024-07-08,2,1,2,2,6,4,2024-07-08 22:30:40,2024-07-08 22:30:40,12.90098,77.646053,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
7662,100070033202508932,202508932,2025-05-12,33,7,1,6,13,3,2025-05-12 19:21:19,2025-05-12 19:21:19,15.085347,76.836377,Rioting reported near Ballari PS-4 jurisdiction.
7663,100080036202416883,202416883,2024-09-01,36,8,1,4,9,1,2024-09-01 19:45:28,2024-09-01 19:45:28,13.439227,77.163386,Online Financial Fraud reported near Tumakuru PS-2 jurisdiction.
7664,100080039202513739,202513739,2025-03-08,39,8,1,4,10,4,2025-03-08 22:35:37,2025-03-08 22:35:37,13.430959,77.100813,Phishing / Identity Theft reported near Tumakuru PS-5 jurisdiction.
7665,100100046202417066,202417066,2024-11-03,46,10,1,6,14,4,2024-11-03 11:54:59,2024-11-03 11:54:59,14.62278,76.024901,Public Nuisance reported near Davanagere PS-1 jurisdiction.
7666,100060029202516100,202516100,2025-02-24,29,6,2,5,12,1,2025-02-24 10:21:56,2025-02-24 10:21:56,17.444943,76.876672,Drug Possession reported near Kalaburagi PS-6 jurisdiction.
7667,100010001202612075,202612075,2026-01-29,1,1,1,1,3,3,2026-01-29 09:41:37,2026-01-29 09:41:37,12.821273,77.535267,Attempt to Murder reported near Bengaluru PS-1 jurisdiction.
